Name	Contrast	Age	Time from diagnosis	Sign	Significance	Comment	Population	N Case	N Control	Author	Year	Journal	Source	URL	Authors
PC(18:0/22:6)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(18:0/22:6)	PT1D/CTR	7-8 y		-1	p < 0.05		Finland	10	26	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(18:0/22:6)	PT1D/CTR	8-9 y		-1	p < 0.05		Finland	8	17	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(18:0/22:6)	PT1D/CTR	9-10 y		-1	p < 0.05		Finland	5	10	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-32:1)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-34:1)	PT1D/CTR	4-5 y		-1	p < 0.05		Finland	18	47	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-34:1)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-16:0/20:4)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-38:4)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-18:1/20:4)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
PC(O-18:1/20:4)	PT1D/CTR	7-8 y		-1	p < 0.05		Finland	10	26	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
SM(d18:1/16:0)	PT1D/CTR	7-8 y		-1	p < 0.05		Finland	10	26	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
SM(d18:1/23:1)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
SM(d18:1/24:0)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
SM(d18:1/24:0)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
SM(d18:1/25:1)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(42:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/16:0/12:0)	PT1D/CTR	8-9 y		-1	p < 0.05		Finland	8	17	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(46:2)	PT1D/CTR	8-9 y		-1	p < 0.05		Finland	8	17	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/14:0/16:0)	PT1D/CTR	0-1 y		-1	p < 0.05		Finland	46	58	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/14:0/16:0)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/14:0/16:0)	PT1D/CTR	8-9 y		-1	p < 0.05		Finland	8	17	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/15:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:0/16:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/16:0/18:1)	PT1D/CTR	0-1 y		-1	p < 0.05		Finland	46	58	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:1/16:1/18:1)	PT1D/CTR	0-1 y		-1	p < 0.05		Finland	46	58	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:1/16:1/18:1)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:1/16:1/18:1)	PT1D/CTR	3-4 y		-1	p < 0.05		Finland	26	54	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:1/16:1/18:1)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/17:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/17:0)	PT1D/CTR	3-4 y		-1	p < 0.05		Finland	26	54	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/18:1/15:0)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/18:1/15:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:1/18:1/15:0)	PT1D/CTR	3-4 y		-1	p < 0.05		Finland	26	54	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/18:0)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/18:0)	PT1D/CTR	2-3 y		-1	p < 0.05		Finland	35	50	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/18:0)	PT1D/CTR	3-4 y		-1	p < 0.05		Finland	26	54	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:1/18:0)	PT1D/CTR	8-9 y		-1	p < 0.05		Finland	8	17	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:2/16:0/18:1)	PT1D/CTR	1-2 y		-1	p < 0.05		Finland	42	53	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(18:2/16:0/18:1)	PT1D/CTR	6-7 y		-1	p < 0.05		Finland	10	33	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
TG(16:0/18:2/18:2)	PT1D/CTR	0-1 y		-1	p < 0.05		Finland	46	58	Oresic	2008	Journal of Experimental Medicine	Figure 3a	https://doi.org/10.1084/jem.20081800	"Matej Ores?ic?, Satu Simell, Marko Sysi-Aho, Kirsti Na?nto?-Salonen, Tuulikki Seppa?nen-Laakso, Vilhelmiina Parikka, Mikko Katajamaa, Anne Hekkala, Ismo Mattila, Pa?ivi Keskinen, Laxman Yetukuri, Arja Reinikainen, Jyrki La?hde, Tapani Suortti, Jari Hakalax, Tuula Simell, Heikki Hyo?ty, Riitta Veijola, Jorma Ilonen, Riitta Lahesmaa, Mikael Knip, Olli Simell"
